Name,%GC,Common Name,Description,Imported From: Filename,Imported From: Path,Sequence Length,Size,collection_date,country,isolate,isolation_source,lab_host,serotype,strain
AF392909,55.6%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/277/99 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,India: Karnataka,Asia1/IND/277/99,,,,
AF392911,55.1%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/286/99 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,India: Haryana,Asia1/IND/286/99,,,,
AF392912,58.0%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/2/90 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,8 KB,,India: Uttar Pradesh,Asia1/IND/2/90,,,,
AF392913,57.1%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/294/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,8 KB,,India: Pondicherry,Asia1/IND/294/97,,,,
AF392914,55.3%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/386/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,India: Karnataka,Asia1/IND/386/97,,,,
AF392915,56.1%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/388/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,India: Karnataka,Asia1/IND/388/97,,,,
AF392921,57.0%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/47/95 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,8 KB,,India: Andhra Pradesh,Asia1/IND/47/95,,,,
AF392922,55.9%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/491/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: West Bengal,Asia1/IND/491/97,,,,
AF392925,55.9%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/92/99 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,India: Haryana,Asia1/IND/92/99,,,,
AF392926,57.7%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/116/90 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Haryana,Asia1/IND/116/90,,,,
AF392928,56.9%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/125/98 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Orissa,Asia1/IND/125/98,,,,
AF392929,55.9%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/127/99 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/127/99,,,,
AF392930,57.9%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/152/94 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,7 KB,,India: Haryana,Asia1/IND/152/94,,,,
AF392931,56.2%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/175/94 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/175/94,,,,
AF392932,57.0%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/247/92 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Maharashtra,Asia1/IND/247/92,,,,
AF392933,58.1%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/24/95 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,7 KB,,India: Karnataka,Asia1/IND/24/95,,,,
AF392934,56.2%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/278/99 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/278/99,,,,
AF392936,57.8%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/305/94 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,7 KB,,India: Andhra Pradesh,Asia1/IND/305/94,,,,
AF392940,56.6%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/390/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/390/97,,,,
AF392941,57.3%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/396/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/396/97,,,,
AF392942,56.1%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/397/97 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/397/97,,,,
AF392943,58.3%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/44/98 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,7 KB,,India: Maharashtra,Asia1/IND/44/98,,,,
AF392945,58.1%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/49/93 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Uttar Pradesh,Asia1/IND/49/93,,,,
AF392946,57.8%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/68/92 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,630,7 KB,,India: Andhra Pradesh,Asia1/IND/68/92,,,,
AF392947,56.2%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 isolate Asia1/IND/69/99 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,7 KB,,India: Karnataka,Asia1/IND/69/99,,,,
AF403048,54.4%,FMDV-O,"Foot-and-mouth disease virus O nonfunctional VP1 gene, partial sequence",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,667,6 KB,,,,,,,F29
AF428246,54.9%,,"Foot-and-mouth disease virus O/SKR/2000 structural protein VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,6 KB,,South Korea,O/SKR/2000,,,,
AF431709,56.2%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG14/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG14/75,,,,
AF431710,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG15/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG15/75,,,,
AF431711,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG11/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG11/75,,,,
AF431712,55.8%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG17/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG17/75,,,,
AF431713,56.0%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG20/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG20/75,,,,
AF431714,55.8%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG24/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG24/75,,,,
AF431715,55.8%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG25/75 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG25/75,,,,
AF431716,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG6/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG6/76,,,,
AF431717,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NGR1/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NGR1/76,,,,
AF431718,55.9%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NGR2/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NGR2/76,,,,
AF431719,56.4%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NGR4/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NGR4/76,,,,
AF431720,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NGR5/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NGR5/76,,,,
AF431721,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG1/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG1/76,,,,
AF431722,55.8%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG2/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG2/76,,,,
AF431723,56.1%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG5/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG5/76,,,,
AF431724,56.7%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG8/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG8/76,,,,
AF431725,55.9%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG14/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG14/76,,,,
AF431726,56.4%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG7/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG7/76,,,,
AF431727,56.3%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG20/76 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,7 KB,,,NIG20/76,,,,
AF431728,57.9%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG2/79 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,7 KB,,,NIG2/79,,,,
AF431729,58.2%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG3/80 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,7 KB,,,NIG3/80,,,,
AF431730,57.8%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG5/81 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,7 KB,,,NIG5/81,,,,
AF431731,57.8%,FMDV-SAT1,"Foot-and-mouth disease virus SAT 1 isolate NIG10/81 polyprotein mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,7 KB,,,NIG10/81,,,,
AF479410,56.7%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate GAM/8/79 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,651,8 KB,,Gambia,GAM/8/79,,,SAT-2,
AF479411,56.5%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate GAM/9/79 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,651,8 KB,,Gambia,GAM/9/79,,,SAT-2,
AF479412,57.0%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate SEN/7/79 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,651,8 KB,,Senegal,SEN/7/79,,,SAT-2,
AF479413,57.1%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate SEN/3/83 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,651,8 KB,,Senegal,SEN/3/83,,,SAT-2,
AF479414,57.1%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate SEN/7/83 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,651,8 KB,,Senegal,SEN/7/83,,,SAT-2,
AF479415,56.0%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate GHA/2/90 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,,Ghana,GHA/2/90,,,SAT-2,
AF479416,56.2%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate GHA/8/91 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,,Ghana,GHA/8/91,,,SAT-2,
AF479417,55.1%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 isolate ANG/4/74 polyprotein gene, VP1 region, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,,Angola,ANG/4/74,,,SAT-2,
AF506822,53.8%,FMDV-O,"Foot-and-mouth disease virus O strain China/1/99(Tibet), complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8173,19 KB,,,,,,O,China/1/99(Tibet)
AF511039,53.4%,FMDV-O,"Foot-and-mouth disease virus - type O strain Akesu/58, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8147,20 KB,,,,cattle epithelial blister,,O,Akesu/58
AF540910,53.9%,FMDV-SAT2,"Foot-and-mouth disease virus SAT 2 clone ZIM/7/83, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8173,21 KB,,,,,,SAT 2,
AH011669,53.3%,FMDV-SAT2,"Foot-and-mouth disease virus - type SAT 2 isolate SAU/6/00 polyprotein mRNAs, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1348,9 KB,,,SAU/6/00,,,SAT 2,
AJ004645,55.5%,,"Foot-and-mouth disease virus, isolate O3/Venezuela/51, VP3/VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1009,6 KB,,,O3/Venezuela/51,,,,
AJ004656,55.0%,FMDV-O,"Foot-and-mouth disease virus, isolate O/Iran/3/87, VP1 (partial)",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,667,6 KB,,,O/Iran/3/87,,,,
AJ004657,54.9%,FMDV-O,"Foot-and-mouth disease virus, isolate O/Syria/1/87, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,666,6 KB,,,O/Syria/1/87,,,,
AJ004663,56.0%,,"Foot-and-mouth disease virus, isolate O1/N738/Tajikistan/USSR/74, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,663,6 KB,,,O1/N738/Tajikistan/USSR/74,,,,
AJ004664,56.4%,,"Foot-and-mouth disease virus, isolate O1/N822/Russian Federation/USSR/75, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,656,6 KB,,,O1/N822/Russian Federation/USSR/75,,,,
AJ004665,56.9%,,"Foot-and-mouth disease virus, isolate O1/N850/Russian Federation/USSR/76, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,5 KB,,,O1/N850/Russian Federation/USSR/76,,,,
AJ004666,53.0%,,"Foot-and-mouth disease virus, isolate O1/N1418/Russian Federation/USSR/86, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,661,6 KB,,,O1/N1418/Russian Federation/USSR/86,,,,
AJ004667,56.7%,,"Foot-and-mouth disease virus, isolate O1/N1426/Azerbaijan/USSR/86, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,641,5 KB,,,O1/N1426/Azerbaijan/USSR/86,,,,
AJ004668,56.8%,,"Foot-and-mouth disease virus, isolate O1/N1427/Azerbaijan/USSR/86, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,645,5 KB,,,O1/N1427/Azerbaijan/USSR/86,,,,
AJ004669,56.4%,,"Foot-and-mouth disease virus, isolate O1/N1451/Moscow/USSR/87, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,6 KB,,,O1/N1451/Moscow/USSR/87,,,,
AJ004670,56.0%,,"Foot-and-mouth disease virus, isolate O1/N1467/Jaroslavl'/USSR/87, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,660,6 KB,,,O1/N1467/Jaroslavl'/USSR/87,,,,
AJ004672,56.6%,,"Foot-and-mouth disease virus, isolate O1/N1491/Russian Federation/USSR/88, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,656,6 KB,,,O1/N1491/Russian Federation/USSR/88,,,,
AJ004673,56.4%,,"Foot-and-mouth disease virus, isolate O1/N1615/Russian Federation/USSR/89 (Ural), VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,640,5 KB,,,O1/N1615/Russian Federation/USSR/89 (Ural),,,,
AJ004674,54.2%,,"Foot-and-mouth disease virus, isolate O1/N1620/Turkmenia/USSR/89, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,5 KB,,,O1/N1620/Turkmenia/USSR/89,,,,
AJ004675,55.9%,,"Foot-and-mouth disease virus, isolate O1/N1640/Uzbekistan/USSR/91, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,641,5 KB,,,O1/N1640/Uzbekistan/USSR/91,,,,
AJ004676,53.6%,,"Foot-and-mouth disease virus, isolate O1/N119/Tajikistan/94, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,665,6 KB,,,O1/N119/Tajikistan/94,,,,
AJ004677,54.6%,,"Foot-and-mouth disease virus, isolate O1/N194/Caucasus/USSR/58, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,5 KB,,,O1/N194/Caucasus/USSR/58,,,,
AJ004678,55.2%,,"Foot-and-mouth disease virus, isolate O1/N1618/USSR/66, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,5 KB,,,O1/N1618/USSR/66,,,,
AJ004679,57.4%,,"Foot-and-mouth disease virus, isolate O/1492/Yaroslavl'/USSR/88, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,5 KB,,,O/1492/Yaroslavl'/USSR/88,,,,
AJ004680,56.6%,,"Foot-and-mouth disease virus, isolate O/1685/Moscow/Russia/95, VP1",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,5 KB,,,O/1685/Moscow/Russia/95,,,,
AJ007347,53.8%,,"Foot-and-mouth disease virus polyprotein, isolate C3Arg85",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8161,16 KB,,,C3Arg85,,,,
AJ131468,55.9%,FMDV-O,"Foot-and-mouth disease virus O vp1 gene, strain GD/China/86",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,,"Guangdong, 1986",,,,GD/China/86
AJ131469,53.8%,FMDV-O,"Foot-and-mouth disease virus O vp1 gene, strain O/A/58",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,,"XinJiang, Akesu, 1958 (adapted to suckling mice,7-8 passages, BHK-21 8 passages)",,suckling mice,,O/A/58
AJ131470,56.3%,FMDV-O,"Foot-and-mouth disease virus O vp1 gene, strain HK/93",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,,"Hong Kong, 1993",,,,O/HK/93
AJ251473,53.2%,FMDV-SAT2,"Foot-and-mouth disease virus SAT2 genomic RNA for L, VP4, VP2, VP3, VP1, 2A, 2B, 2C, 3A, VPg1, VPg2, VPg3, pro coding polpolyprotein, strain KEN/3/57",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,7774,25 KB,,Kenya,,,,,KEN/3/57
AJ251474,54.3%,FMDV-A,"Foot-and-mouth disease virus A gene for VP2, VP3, VP1 capsid-coding polyprotein, strain IRQ/24/64",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1956,10 KB,,Iraq,,,,,IRQ/24/64
AJ251475,55.3%,FMDV-SAT2,"Foot-and-mouth disease virus SAT2 gene for VP4 (partial), VP2, VP3, VP1, capsid-coding polyprotein, strain RHO/1/48",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2031,11 KB,,Zambia,,,,,RHO/1/48
AJ251476,53.6%,FMDV-A,"Foot-and-mouth disease virus A gene for L, VP4, VP2, VP3, VP1, 2A, 2B coding polyprotein, strain A24/Cruzeiro/Brazil/55",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,3579,15 KB,,Brazil,,,,,A24/Cruzeiro/Brazil/55
AJ251477,55.4%,FMDV-O,"Foot-and-mouth disease virus O gene for VP4, VP2, VP3, VP1 capsid-coding polyprotein, strain O1/Manisa/Turkey/69",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,2208,11 KB,,Turkey,,,,,O1/Manisa/Turkey/69
AJ251478,54.9%,FMDV-Asia1,"Foot-and-mouth disease virus Asia 1 genomic RNA for VP2, VP3, VP1 capsid-coding polyprotein",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1941,10 KB,,Pakistan,,,,,PAK/1/54
AJ292205,54.6%,FMDV-O,"Foot-and-mouth disease virus O partial genomic RNA for VP1 protein, (1D protein), strain O Villarino/Arg/01/93",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,Argentina:Buenos Aires,,,,,O Villarino/Arg/01/93
AJ292206,54.8%,FMDV-O,"Foot-and-mouth disease virus O partial genomic RNA for VP1 protein, (1D protein), strain O Gral. Conesa/Arg/94",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,Argentina:Rio Negro,,,,,O Gral. Conesa/Arg/94
AJ292207,54.1%,FMDV-O,"Foot-and-mouth disease virus O partial genomic RNA for VP1 protein, (1D protein), strain O Villarino/Arg/03/93",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,Argentina:Buenos Aires,,,,,O Villarino/Arg/03/93
AJ292208,54.8%,FMDV-O,"Foot-and-mouth disease virus O partial genomic RNS for VP1 protein, (1D protein), strain O Rivadavia/Arg/93",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,Argentina:Buenos Aires,,,,,O Rivadavia/Arg/93
